종목코드,종목명,종가,대비,등락률,상장시가총액
30520,한글과컴퓨터,23850,-600,-2.45,576687.0
99190,아이센스,20050,-650,-3.14,554127.0
46890,서울반도체,9630,-70,-0.72,561481.0
25980,아난티,5830,-30,-0.51,516710.0
91120,이엠텍,30400,-150,-0.49,520841.0
358570,지아이이노베이션,11580,120,1.05,511799.0
299030,하나기술,62500,2800,4.69,510038.0
144510,지씨셀,32850,-150,-0.45,519041.0
78340,컴투스,38450,-450,-1.16,489767.0
114190,강원에너지,19150,1380,7.77,500256.0
95500,미래나노텍,16050,540,3.48,497710.0
84850,아이티엠반도체,22100,-1750,-7.34,501293.0
6730,서부T&D,7080,-130,-1.8,470303.0
215000,골프존,75300,1900,2.59,472539.0
95610,테스,23750,0,0.0,469495.0
60280,큐렉소,10920,610,5.92,448703.0
68240,다원시스,11880,-120,-1.0,453382.0
360070,탑머티리얼,57700,2300,4.15,465705.0
95660,네오위즈,20500,-150,-0.73,451691.0
290650,엘앤씨바이오,20450,640,3.23,463906.0
91700,파트론,7660,-50,-0.65,451314.0
32190,다우데이타,11400,-140,-1.21,436620.0
200130,콜마비앤에이치,14830,-170,-1.13,436233.0
108860,셀바스AI,16340,300,1.87,439788.0
82270,젬백스,10930,-70,-0.64,437136.0
218410,RFHIC,15920,-220,-1.36,421632.0
49070,인탑스,24000,350,1.48,412800.0
33640,네패스,17240,-160,-0.92,397541.0
43150,바텍,27200,-100,-0.37,404036.0
215600,신라젠,3895,0,0.0,400667.0
89980,상아프론테크,24900,150,0.61,398127.0
60250,NHN KCP,9950,-90,-0.9,399598.0
425040,티이엠씨,17620,70,0.4,375282.0
323990,박셀바이오,16480,80,0.49,378928.0
53610,프로텍,32150,-150,-0.46,353650.0
25770,한국정보통신,8630,40,0.47,323144.0
60720,KH바텍,14060,-280,-1.95,332905.0
294090,이오플로우,11150,-680,-5.75,339146.0
118990,모트렉스,13220,-60,-0.45,328676.0
267980,매일유업,43100,-1000,-2.27,338061.0
101670,하이드로리튬,6590,1360,26.0,331673.0
86390,유니테스트,14800,-180,-1.2,312785.0
35600,KG이니시스,11470,170,1.5,320064.0
41960,코미팜,4105,-15,-0.36,289831.0
95700,제넥신,7010,0,0.0,290989.0
80160,모두투어,15620,110,0.71,295218.0
61970,LB세미콘,6670,-40,-0.6,292043.0
42600,새로닉스,20350,430,2.16,252820.0
298540,더네이쳐홀딩스,14290,100,0.7,210793.0
230240,에치에프알,14150,-80,-0.56,190870.0
73570,리튬포어스,5270,620,13.33,189567.0
33290,코웰패션,2830,35,1.25,158922.0
